chinese_hanzi,chinese_pinyin,chinese_phonetic,english_word,english_phonetic,distance,chinese_ipa,english_ipa
总之,zǒng zhī,,distinguished,,0.6363636363636364,tsʊŋʈʂɨ,dɪstɪŋgwɪʃt
组合,zǔ hé,,stay,,0.6500000000000001,tsuxɤ,steɪ
阻止,zǔ zhǐ,,test,,0.6249999999999999,tsuʈʂɨ,tɛst
祖国,zǔ guó,,executed,,0.7,tsukwɔ,ɛksəkjutɪd
祖先,zǔ xiān,,stadium,,0.5625,tsuɕjɛn,steɪdiəm
醉,zuì,,way,,0.4,tsweɪ,weɪ
最初,zuì chū,,legislators,,0.6458333333333333,tsweɪʈʂʰu,lɛʤəsleɪtərz
罪犯,zuì fàn,,installation,,0.5454545454545454,tsweɪfan,ɪnstəleɪʃən
尊敬,zūn jìng,,consequently,,0.5625,tswəntɕiŋ,kɑnsəkwɛntli
遵守,zūn shǒu,,testimony,,0.575,tswənʂoʊ,tɛstɪmoʊni
作品,zuò pǐn,,tournament,,0.6388888888888888,tswɔpʰin,tʊrnəmənt
作为,zuò wéi,,statewide,,0.5277777777777778,tswɔweɪ,steɪtwaɪd
作文,zuò wén,,decided,,0.59375,tswɔwən,dɪsaɪdɪd
挨,ái,,by,,0.3333333333333333,aɪ,baɪ
癌症,ái zhèng,,list,,0.6249999999999999,aɪʈʂɤŋ,lɪst
爱不释手,ài bù shì shǒu,,hypertension,,0.6458333333333333,aɪpuʂɨʂoʊ,haɪpərtɛnʃən
爱戴,ài dài,,guitar,,0.4,aɪtaɪ,gɪtɑr
暧昧,ài mèi,,female,,0.41666666666666663,aɪmeɪ,fimeɪl
安居乐业,ān jū lè yè,,controversial,,0.6458333333333333,antɕylɤjɛ,kɑntrəvərʃəl
安宁,ān níng,,acting,,0.45000000000000007,anniŋ,æktɪŋ
安详,ān xiáng,,amtrak,,0.45833333333333326,anɕjɑŋ,æmtræk
安置,ān zhì,,answer,,0.45000000000000007,anʈʂɨ,ænsər
暗示,àn shì,,nazi,,0.4,anʂɨ,nɑtsi
案件,àn jiàn,,addition,,0.49999999999999994,antɕjɛn,ədɪʃən
案例,àn lì,,stanley,,0.3333333333333333,anli,stænli
按摩,àn mó,,avenue,,0.6500000000000001,anmwɔ,ævənu
昂贵,áng guì,,railway,,0.49999999999999994,ɑŋkweɪ,reɪlweɪ
凹凸,āo tū,,eight,,0.6000000000000001,ɑʊtʰu,eɪt
熬,áo,,by,,0.5,ɑʊ,baɪ
奥秘,ào mì,,armies,,0.4,ɑʊmi,ɑrmiz
扒,bā,,by,,0.3333333333333333,pa,baɪ
疤,bā,,by,,0.3333333333333333,pa,baɪ
巴不得,bā bù dé,,capital,,0.5357142857142857,paputɤ,kæpɪtəl
巴结,bā jie,,partner,,0.49999999999999994,patɕjɛ,pɑrtnər
拔苗助长,bá miáo zhù zhǎng,,states,,0.75,pamjɑʊʈʂuʈʂɑŋ,steɪts
把关,bǎ guān,,sequence,,0.49999999999999994,pakwan,sikwəns
把手,bǎ shǒu,,vasco,,0.25,paʂoʊ,væskoʊ
把戏,bǎ xì,,bodies,,0.4,paɕi,bɑdiz
霸道,bà dào,,ballet,,0.30000000000000004,patɑʊ,bæleɪ
罢工,bà gōng,,passing,,0.30000000000000004,pakʊŋ,pæsɪŋ
掰,bāi,,may,,0.25,paɪ,meɪ
百分点,bǎi fēn diǎn,,final,,0.5,paɪfəntjɛn,faɪnəl
摆脱,bǎi tuō,,military,,0.59375,paɪtʰwɔ,mɪlɪtɛri
拜访,bài fǎng,,making,,0.41666666666666663,paɪfɑŋ,meɪkɪŋ
拜年,bài nián,,politician,,0.4166666666666667,paɪnjɛn,pɑlətɪʃən
拜托,bài tuō,,military,,0.59375,paɪtʰwɔ,mɪlɪtɛri
败坏,bài huài,,dioxide,,0.41666666666666663,paɪxwaɪ,daɪɑksaɪd
颁布,bān bù,,malibu,,0.3333333333333333,panpu,mæləbu
颁发,bān fā,,five,,0.45000000000000007,panfa,faɪv
斑纹,bān wén,,battle,,0.41666666666666663,panwən,bætəl
版本,bǎn běn,,people,,0.41666666666666663,panpən,pipəl
半途而废,bàn tú ér fèi,,january,,0.6590909090909091,pantʰuɑɻfeɪ,ʤænjuɛri
伴侣,bàn lǚ,,bamboo,,0.30000000000000004,panly,bæmbu
伴随,bàn suí,,persuade,,0.34375,pansweɪ,pərsweɪd
扮演,bàn yǎn,,period,,0.41666666666666663,panjɛn,pɪriəd
绑架,bǎng jià,,family,,0.6071428571428571,pɑŋtɕja,fæməli
榜样,bǎng yàng,,falling,,0.45833333333333326,pɑŋjɑŋ,fɑlɪŋ
磅,bàng,,bank,,0.25,pɑŋ,bæŋk
包庇,bāo bì,,found,,0.4,pɑʊpi,faʊnd
包袱,bāo fu,,baby,,0.45,pɑʊfu,beɪbi
包围,bāo wéi,,powell,,0.37499999999999994,pɑʊweɪ,pɑwɛl
包装,bāo zhuāng,,monastery,,0.6388888888888888,pɑʊʈʂwɑŋ,mɑnəstɛri
饱和,bǎo hé,,like,,0.5,pɑʊxɤ,laɪk
饱经沧桑,bǎo jīng cāng sāng,,between,,0.7333333333333334,pɑʊtɕiŋtsʰɑŋsɑŋ,bɪtwin
保管,bǎo guǎn,,program,,0.5625,pɑʊkwan,proʊgræm
保密,bǎo mì,,five,,0.45,pɑʊmi,faɪv
保姆,bǎo mǔ,,five,,0.45,pɑʊmu,faɪv
保守,bǎo shǒu,,below,,0.3333333333333333,pɑʊʂoʊ,bɪloʊ
保卫,bǎo wèi,,powell,,0.37499999999999994,pɑʊweɪ,pɑwɛl
保养,bǎo yǎng,,managing,,0.49999999999999994,pɑʊjɑŋ,mænəʤɪŋ
保障,bǎo zhàng,,contract,,0.5625,pɑʊʈʂɑŋ,kɑntrækt
保重,bǎo zhòng,,mountaineering,,0.5227272727272727,pɑʊʈʂʊŋ,maʊntɪnɪrɪŋ
抱负,bào fù,,baby,,0.45,pɑʊfu,beɪbi
抱怨,bào yuàn,,position,,0.49999999999999994,pɑʊɥœn,pəzɪʃən
报仇,bào chóu,,politburo,,0.5454545454545454,pɑʊʈʂʰoʊ,pɑlətbjʊroʊ
报酬,bào chóu,,politburo,,0.5454545454545454,pɑʊʈʂʰoʊ,pɑlətbjʊroʊ
报答,bào dá,,about,,0.4,pɑʊta,əbaʊt
报到,bào dào,,below,,0.45833333333333326,pɑʊtɑʊ,bɪloʊ
报复,bào fù,,baby,,0.45,pɑʊfu,beɪbi
报社,bào shè,,most,,0.5,pɑʊʂɤ,moʊst
报销,bào xiāo,,boundary,,0.5625,pɑʊɕjɑʊ,baʊndəri
爆发,bào fā,,bounded,,0.49999999999999994,pɑʊfa,baʊndɪd
爆炸,bào zhà,,based,,0.45833333333333326,pɑʊʈʂa,beɪst
曝光,bào guāng,,frequency,,0.6666666666666666,pʰukwɑŋ,frikwənsi
暴力,bào lì,,mari,,0.35000000000000003,pɑʊli,mɑri
暴露,bào lù,,fight,,0.45,pɑʊlu,faɪt
悲哀,bēi āi,,by,,0.4,peɪaɪ,baɪ
悲惨,bēi cǎn,,palestinian,,0.5227272727272727,peɪtsʰan,pælɪstɪniən
卑鄙,bēi bǐ,,navy,,0.2,peɪpi,neɪvi
北极,běi jí,,fight,,0.45833333333333326,peɪtɕi,faɪt
被动,bèi dòng,,writing,,0.3333333333333333,peɪtʊŋ,raɪtɪŋ
被告,bèi gào,,michael,,0.41666666666666663,peɪkɑʊ,maɪkəl
背叛,bèi pàn,,april,,0.49999999999999994,peɪpʰan,eɪprəl
背诵,bèi sòng,,based,,0.3333333333333333,peɪsʊŋ,beɪst
备份,bèi fèn,,taken,,0.3333333333333333,peɪfən,teɪkən
备忘录,bèi wàng lù,,financial,,0.611111111111111,peɪwɑŋlu,faɪnænʃəl
贝壳,bèi ké,,physical,,0.5357142857142857,peɪkʰɤ,fɪzɪkəl
奔波,bēn bō,,and,,0.6249999999999999,pənpwɔ,ənd
奔驰,bēn chí,,monastery,,0.5277777777777777,pənʈʂʰɨ,mɑnəstɛri
本能,běn néng,,morning,,0.41666666666666663,pənnɤŋ,mɔrnɪŋ
本钱,běn qián,,contribution,,0.5625,pəntɕʰjɛn,kɑntrəbjuʃən
本人,běn rén,,london,,0.3333333333333333,pənʐən,ləndən
本身,běn shēn,,medicine,,0.2857142857142857,pənʂən,mɛdəsən
本事,běn shi,,body,,0.4,pənʂɨ,bɑdi
本着,běn zhe,,published,,0.5357142857142857,pənʈʂɤ,pəblɪʃt
笨拙,bèn zhuō,,been,,0.6071428571428571,pənʈʂwɔ,bɪn
崩溃,bēng kuì,,freeway,,0.53125,pɤŋkʰweɪ,friweɪ
甭,béng,,bank,,0.375,pɤŋ,bæŋk
蹦,bèng,,bank,,0.375,pɤŋ,bæŋk
迸发,bèng fā,,believed,,0.6249999999999999,pɤŋfa,bɪlivd
逼迫,bī pò,,public,,0.6249999999999999,pipʰwɔ,pəblɪk
鼻涕,bí tì,,peter,,0.4,pitʰi,pitər
比方,bǐ fang,,piedmont,,0.49999999999999994,pifɑŋ,pidmɑnt
比喻,bǐ yù,,butte,,0.3125,piy,bjut
比重,bǐ zhòng,,peter,,0.49999999999999994,piʈʂʊŋ,pitər
臂,bì,,beach,,0.3333333333333333,pi,biʧ
弊病,bì bìng,,living,,0.45,pipiŋ,lɪvɪŋ
